source_query,post_owner.id,owner_name,qualifying_rows,unique_post_ids,unique_normalized_texts,repeated_id_rows,repeated_text_rows
datacenter,1070414967514416,IP Technics LLC,1,1,1,0,0
datacenter,1070395604388005,SMIT KOMODO,1,1,1,0,0
datacenter,1070182059307849,MVP IT,53,53,53,0,0
datacenter,1070162488827130,Ikram Fahmi,1,1,1,0,0
datacenter,1070119859307053,Caleb Jones,3,3,3,0,0
datacenter,1070038517419277,Visit Ikaria,1,1,1,0,0
datacenter,1069434221711995,Navttc Centre of Excellence in Modern Technologies,1,1,1,0,0
datacenter,1068762321074549,Fintech Singapore,2,2,2,0,0
datacenter,1068342467820489,Josh Berry,1,1,1,0,0
datacenter,1071414577389330,Myjobo,1,1,1,0,0
datacenter,1068167634767473,Ugwueche Chukwuebuka Stanley,1,1,1,0,0
datacenter,1068059939422314,Ftechgaming,1,1,1,0,0
datacenter,1067925369079490,Ola for Congress,1,1,1,0,0
datacenter,1067660324901745,Werktuigen.com,1,1,1,0,0
datacenter,1067348330998199,Cassie Sunshine,1,1,1,0,0
datacenter,1067257087862831,Net Impact,1,1,1,0,0
datacenter,1066569421068794,Tatak Ilonggo,1,1,1,0,0
datacenter,1066195415912972,Take Your Host,1,1,1,0,0
datacenter,1071156730687682,NES Fircroft,1,1,1,0,0
datacenter,1071854474827922,Utility Action Alliance,2,2,2,0,0
datacenter,1076474953374880,SmartHomes Dholera,2,2,2,0,0
datacenter,1074333943649881,Molex,5,5,5,0,0
datacenter,1075786780943235,H2S Media,1,1,1,0,0
datacenter,1075316703793731,Reema Sonkar,3,3,3,0,0
datacenter,1075133910446942,Okasha Sahil,1,1,1,0,0
datacenter,1075117297853526,Meli T Garcia,1,1,1,0,0
datacenter,1075086944165846,Mississippi Development Authority,3,3,3,0,0
datacenter,1074908594225082,Interesting,1,1,1,0,0
datacenter,1074569117681012,Tim Lewis,1,1,1,0,0
datacenter,1074568958322625,Power Up Boston,1,1,1,0,0
datacenter,1074260583562213,FailArmy,1,1,1,0,0
datacenter,1071925768116048,Dr. Preston Brooks,9,9,9,0,0
datacenter,1074132872226702,Micah Dye,1,1,1,0,0
datacenter,1073506553679563,Ndubuisi Ekekwe,1,1,1,0,0
datacenter,1073408620339660,ETTelecom,2,2,2,0,0
datacenter,1073039870898853,D Micheals Campbell,1,1,1,0,0
datacenter,1072510204758924,PC Travels,11,11,11,0,0
datacenter,1072426247214326,Clean Water Action,1,1,1,0,0
datacenter,1072134557239275,Grice Connect,1,1,1,0,0
datacenter,1072068577168377,ACREX India,1,1,1,0,0
datacenter,1085867363211543,The Appalachian Times,1,1,1,0,0
datacenter,1086006396798359,ADATA,1,1,1,0,0
datacenter,1086520685738638,Addis Zemen Jobs Vacancy,1,1,1,0,0
datacenter,1100048314499057,Weirdly Interesting,1,1,1,0,0
datacenter,1101236731301819,Grist.org,1,1,1,0,0
datacenter,1101118211230069,Softonic,1,1,1,0,0
datacenter,1100971114256034,Cambridge University Press - Law,1,1,1,0,0
datacenter,1100900621322979,Datasur,46,46,46,0,0
datacenter,1100750631181702,Darnell Keith Ravenell,1,1,1,0,0
datacenter,1100456471378948,Little champs knowledge hub,1,1,1,0,0
datacenter,1100350504656857,Mashable Middle East,1,1,1,0,0
datacenter,1100328214949820,Property Plan,1,1,1,0,0
datacenter,1099834731593688,Theo R.,1,1,1,0,0
datacenter,1101448880937204,Mango Man's Opinion ,1,1,1,0,0
datacenter,1099491775294784,CommScope,3,3,3,0,0
datacenter,1099487041948656,Scott Evans Littleton,3,3,3,0,0
datacenter,1099005275058529,Habibi,1,1,1,0,0
datacenter,1098725988031370,Egypt Career Summit,1,1,1,0,0
datacenter,1098222251388344,Mike Bottcher,1,1,1,0,0
datacenter,1098141902089851,Clay Edwards,4,4,4,0,0
datacenter,1097946078101059,Radyo Pilipinas Tayug,1,1,1,0,0
datacenter,1097876971489176,End-Times-Prophecy.Org,1,1,1,0,0
datacenter,1101393594316921,ባንኪ ንግዲ  ኢትዮጵያ,1,1,1,0,0
datacenter,1101544797525062,WCJB TV20 News,1,1,1,0,0
datacenter,1088288199169382,CIO Bulletin,1,1,1,0,0
datacenter,1103831914710405,Kenosha County Government,1,1,1,0,0
datacenter,1105528003804775,TradeFlock,10,10,10,0,0
datacenter,1105035487434925,UCLan Cyprus,1,1,1,0,0
datacenter,1104436434472587,KnownHost LLC,2,2,2,0,0
datacenter,1104270591593996,Illu Sion,4,4,4,0,0
datacenter,1104200474049942,Al Bawaba News,1,1,1,0,0
datacenter,1104053404052885,BlockChain.Watch,5,5,5,0,0
datacenter,1103887650582874,Trending Pakistan,2,2,2,0,0
datacenter,1103857694459488,Carolyn Lee,1,1,1,0,0
datacenter,1103542192339551,Ahmed Hossain,1,1,1,0,0
datacenter,1102088074842397,History Before Us,6,6,6,0,0
datacenter,1103498577315060,Wisconsin Public Radio,1,1,1,0,0
datacenter,1103288637407157,Caroline Gleich,4,4,4,0,0
datacenter,1103102388464564,Euro Trade,1,1,1,0,0
datacenter,1102723084796664,TM One,1,1,1,0,0
datacenter,1102555045364478,FintraEd,4,4,4,0,0
datacenter,1102545747431183,Strictly Speaking with Bob Frantz,1,1,1,0,0
datacenter,1102492237594001,The Gazette,1,1,1,0,0
datacenter,1102263598105811,Red Education,2,2,2,0,0
datacenter,1097674151212534,The New Times Publications,1,1,1,0,0
datacenter,1097450564898608,Opinión Pública TV,1,1,1,0,0
datacenter,1096713408744067,Gate of Wise,1,1,1,0,0
datacenter,1089713698727523,The Statesman,1,1,1,0,0
datacenter,1091692392750971,John Hammonds,2,2,2,0,0
datacenter,1091291972994372,ORCAFY,1,1,1,0,0
datacenter,1091267812626691,The Urban Developer,1,1,1,0,0
datacenter,1091043249627660,Wasan Chanpen,1,1,1,0,0
datacenter,1090992438588422,Technopolis Development Authority,4,4,4,0,0
datacenter,1090578205657354,KYTX CBS19,1,1,1,0,0
datacenter,1090365182103639,WWLTV,1,1,1,0,0
datacenter,1089961122384280,Open Talk,1,1,1,0,0
datacenter,1089449685806191,Che Guerrero,1,1,1,0,0
datacenter,1096063399631174,Tejas the Corporate guy,1,1,1,0,0
datacenter,1089200929016171,Abs Quimma,1,1,1,0,0
datacenter,1089114435741590,Andrew Amouzou,1,1,1,0,0
datacenter,1088984845665599,Leilani Masaniai,1,1,1,0,0
datacenter,1088908299657587,מכון היצוא - Israel Export Institute,1,1,1,0,0
datacenter,1088902328944015,Daily Money Matters,1,1,1,0,0
datacenter,1088688205941372,John Wiley,3,3,3,0,0
datacenter,1088637045773902,Gainwell CAT,2,2,2,0,0
datacenter,1088379179451407,KSB Company,3,3,3,0,0
datacenter,1091758062129226,Mr science tamil,1,1,1,0,0
datacenter,1092416368496158,Whitetail Wise,2,2,2,0,0
datacenter,1092562621955864,Temok Technologies,4,4,4,0,0
datacenter,1092674422151571,CII - Indian Green Building Council - IGBC,7,7,7,0,0
datacenter,1096061935732781,Olamide Stone,1,1,1,0,0
datacenter,1096013998058942,Supreme MEDIA,1,1,1,0,0
datacenter,1095891424883442,Finance & Commerce,1,1,1,0,0
datacenter,1095885375865586,Ivv-PROGRESSIVE TV,1,1,1,0,0
datacenter,1095800014798512,PUBLIC NEWS 24X7,1,1,1,0,0
datacenter,1095670835925716,Martin-og Pro,2,2,2,0,0
datacenter,1095150058480379,Black Sheep,1,1,1,0,0
datacenter,1095044678252015,EndTimes News,1,1,1,0,0
datacenter,1094814828393776,Alexis Wainwright,1,1,1,0,0
datacenter,1094471901584202,Malaysian Investment Development Authority - MIDA,1,1,1,0,0
datacenter,1094393442862607,HXC Real Estate,1,1,1,0,0
datacenter,1093794815473861,Bennie Owusu-Sekyere,1,1,1,0,0
datacenter,1093702782292512,McNICHOLS CO.,3,3,3,0,0
datacenter,1093549582944446,Ankit Pundir,2,2,2,0,0
datacenter,1093400411890079,Teks Academy,2,2,2,0,0
datacenter,1093133522823301,Sheykh Nurjan Mirahmadi-QS,1,1,1,0,0
datacenter,1092982342811873,Random Weird Facts,2,2,2,0,0
datacenter,950395929646973,City of Windhoek,1,1,1,0,0
datacenter,950171299578864,Fintech News,1,1,1,0,0
datacenter,779168318189850,Top Trends 5.7,1,1,1,0,0
datacenter,829247329091409,Ask D Recruitment & HR Professional,1,1,1,0,0
datacenter,830611725543775,BRUT group,1,1,1,0,0
datacenter,830443389806027,David Keller,1,1,1,0,0
datacenter,830373752942029,Justin Zinger,1,1,1,0,0
datacenter,830324969527126,Nepal in Last 24HR,2,2,2,0,0
datacenter,829946442507083,JobXprss,1,1,1,0,0
datacenter,829451563356042,Emily Wheeler,1,1,1,0,0
datacenter,829287505696554,Private Briefing,2,2,2,0,0
datacenter,829257182343506,Franklin Cudjoe,1,1,1,0,0
datacenter,829012729576589,Dian Derossie,1,1,1,0,0
datacenter,831240858596531,Mayank Khandelwal,2,2,2,0,0
datacenter,828920581991138,Sunit Kumar Nandi,2,2,2,0,0
datacenter,828237710187844,Tristan Tritt,2,2,2,0,0
datacenter,827872549113467,Yellowhammer News,3,3,3,0,0
datacenter,827350559825766,Zolzaya Arild,1,1,1,0,0
datacenter,827079963391760,Eagle Vision Security,1,1,1,0,0
datacenter,826816406467241,Ty Talks Tech,1,1,1,0,0
datacenter,826299559828445,IT Dynamics,1,1,1,0,0
datacenter,826266423126086,Aapki Khabar Rajniti ,1,1,1,0,0
datacenter,831148922117323,Lokmat Times,1,1,1,0,0
datacenter,831281466223893,NextGen Meghalaya,3,3,3,0,0
datacenter,826016689254036,Garrett Edward Atkins,1,1,1,0,0
datacenter,833800519702449,MCIM,2,2,2,0,0
datacenter,836167169267936,Somu Naga Venkata Sudhir,1,1,1,0,0
datacenter,836052056164272,Prof. Shakeel Siddiqui,1,1,1,0,0
datacenter,835840578306783,Mayor Will Joyce,1,1,1,0,0
datacenter,835686941685875,Department of Information and Communications Technology - DICT,2,2,2,0,0
datacenter,835626965660843,CloudCone,1,1,1,0,0
datacenter,835054866234349,Rana Muhammad Bilal,1,1,1,0,0
datacenter,834149612660912,Bell Mobile Homes,1,1,1,0,0
datacenter,834091908895647,FIRED Up Wealth,1,1,1,0,0
datacenter,833515725978650,Cayson George,1,1,1,0,0
datacenter,831412942313937,Homes & Buildings,1,1,1,0,0
datacenter,832662541869452,Acro,1,1,1,0,0
datacenter,832503849468723,Secuodsoft Technologies Private Limited,1,1,1,0,0
datacenter,832259501955725,The 'Gander Newsroom,1,1,1,0,0
datacenter,832032522249068,Life at VentureDive,1,1,1,0,0
datacenter,831960023130264,ជា សេរីវឌ្ឍ - Chea Sereyvath,2,2,2,0,0
datacenter,831835672887426,Kyle Gauck,1,1,1,0,0
datacenter,831781992721583,Ｐｒｏｇｒａｍｍｅｒ ｄｒｅａｍ,1,1,1,0,0
datacenter,831756799854491,Dragon Creek Ranch,1,1,1,0,0
datacenter,826178467237362,The Informant,1,1,1,0,0
datacenter,825362653137530,Economy Middle East,6,6,6,0,0
datacenter,817372024268497,Geoffrey Lopez II / Radius Realty Group,1,1,1,0,0
datacenter,819839357320419,Paul G. Soliman,2,2,2,0,0
datacenter,820974994074794,Geek Realm Hub,2,2,2,0,0
datacenter,820446533973287,Vanessa Moon Marie Stewart,1,1,1,0,0
datacenter,820284909928838,DigiKey,3,3,3,0,0
datacenter,820176727347361,Sizzlin' Games,1,1,1,0,0
datacenter,820164753883009,Gee AG Flames Main,4,4,4,0,0
datacenter,819942756995077,Jobs For Everyone,1,1,1,0,0
datacenter,819877364421114,S.co.tt,2,2,2,0,0
datacenter,819854073587207,Tenda MEA,2,2,2,0,0
datacenter,819711767642147,Excel Tv,2,2,2,0,0
datacenter,821334200024541,Wazzup PH,1,1,1,0,0
datacenter,819540314013811,RDP Arena,3,3,3,0,0
datacenter,819535036579641,MEAWW,1,1,1,0,0
datacenter,819331436466307,Asphalt Pro Magazine,1,1,1,0,0
datacenter,818928723606045,Rick Fleming,1,1,1,0,0
datacenter,818792603610931,Being hindu,1,1,1,0,0
datacenter,817941930621907,Vikas Jhajharia Agarwal,2,2,2,0,0
datacenter,817822504596825,Roger Dat Stories ,1,1,1,0,0
datacenter,817679174710422,Jed Richard,2,2,2,0,0
datacenter,821115550358244,Nelvin Abines,2,2,2,0,0
datacenter,821419023358807,Tamara McCleary,1,1,1,0,0
datacenter,825324940087030,Building Morocco,2,2,2,0,0
datacenter,824108567462647,Youshare,1,1,1,0,0
datacenter,824987997152136,Md. Asaduzzaman,3,3,3,0,0
datacenter,824685619700577,tfipost.com,1,1,1,0,0
datacenter,824594366692329,Chris Remboldt,1,1,1,0,0
datacenter,824543086279658,Pete Popichak,1,1,1,0,0
datacenter,824508443039961,Megarock Radio,7,7,7,0,0
datacenter,824461576191740,Bennett Family of Companies,1,1,1,0,0
datacenter,824379543736973,Cody John Bennett,1,1,1,0,0
datacenter,824283620278382,Bright Vessel,1,1,1,0,0
datacenter,823785572834337,TMJ News Network,1,1,1,0,0
datacenter,821624417170568,ProductionNz Tv,1,1,1,0,0
datacenter,823727233738920,ByTech Technologies BD,2,2,2,0,0
datacenter,823434412913893,Electrek.co,1,1,1,0,0
datacenter,822507083467248,Featheredsoul,1,1,1,0,0
datacenter,822307979868471,John Bamforth,1,1,1,0,0
datacenter,822205493100147,Matterport,1,1,1,0,0
datacenter,822156156826419,Missy Kirby Wilkes,1,1,1,0,0
datacenter,821963263302550,Life at Educative,1,1,1,0,0
datacenter,821899793971542,Lionbliss,7,7,7,0,0
datacenter,836421538916381,Decoding Marvel,1,1,1,0,0
datacenter,836435951719778,Justin PrimalDad Kyser,1,1,1,0,0
datacenter,836584501381607,Erin Cox,3,3,3,0,0
datacenter,850753030228014,New Birth Missionary Baptist Church,1,1,1,0,0
datacenter,853015034370448,Cctv Planet,1,1,1,0,0
datacenter,852898630464879,Deplorable.dishmon304,1,1,1,0,0
datacenter,852825443423509,Miami Police Department,4,4,4,0,0
datacenter,852642226644432,News 9 WAOW,1,1,1,0,0
datacenter,852323556321630,OfficeChai,5,5,5,0,0
datacenter,852253857243712,Behind The Music,1,1,1,0,0
datacenter,851796551232035,Mobi Egypt,2,2,2,0,0
datacenter,850978469693568,Huawei Enterprise,3,3,3,0,0
datacenter,850564336820920,State Representative Carol Ammons,1,1,1,0,0
datacenter,853346431185547,Taylor Letitia,1,1,1,0,0
datacenter,850542970749771,The Vigil News,1,1,1,0,0
datacenter,850354180915903,بدايتي للتمويل متناهي الصغر,1,1,1,0,0
datacenter,850287110118809,Microsoft,4,4,4,0,0
datacenter,849814339861561,Awesome Videos,1,1,1,0,0
datacenter,849176480194069,Bangkok Post,4,4,4,0,0
datacenter,848772920105664,Power To The People,1,1,1,0,0
datacenter,848693813879363,The Frontier Voice,1,1,1,0,0
datacenter,848583581451393,Chuck For Maryland,1,1,1,0,0
datacenter,853228989599716,CFC Youth for Christ,1,1,1,0,0
datacenter,853549216510285,S Tamar Mobile,3,3,3,0,0
datacenter,836811538657177,Itskingezekiel,2,2,2,0,0
datacenter,857023249559970,CNX Software,1,1,1,0,0
datacenter,859315476497343,English for Beginners,1,1,1,0,0
datacenter,859201488950280,Next Generation Weapons Technology,1,1,1,0,0
datacenter,859145743740755,Asmongold Fans Community,1,1,1,0,0
datacenter,859116223508461,Malipravin2,1,1,1,0,0
datacenter,858932869004478,Stuff You Don't Read,1,1,1,0,0
datacenter,857816369984826,Stock Element,2,2,2,0,0
datacenter,857693156153187,Phillip Nova,2,2,2,0,0
datacenter,857325073518368,Duane Garvais Lawrence,1,1,1,0,0
datacenter,856959619232941,WOOD TV8,1,1,1,0,0
datacenter,853684979946313,ISHRAE,1,1,1,0,0
datacenter,856784016225064,Hillstone Networks,1,1,1,0,0
datacenter,856584329669530,Tech Vision Electronics,1,1,1,0,0
datacenter,856520116668095,Travis A. Flaherty,7,7,7,0,0
datacenter,856373679258929,Bridget Loraine Kern-staggs,1,1,1,0,0
datacenter,855980289848668,Huawei Algérie,1,1,1,0,0
datacenter,855591493921406,Rudolph Tinker,1,1,1,0,0
datacenter,854893125962757,TV 47 Kenya,1,1,1,0,0
datacenter,854558240845266,Technology Engineering Subject,2,2,2,0,0
datacenter,848260820487950,Seema Jain,2,2,2,0,0
datacenter,848221333815806,Ky Ngo,1,1,1,0,0
datacenter,848176620994360,Jarvis Peguese,1,1,1,0,0
datacenter,839473641441348,Craig Smith KGUN,3,3,3,0,0
datacenter,842963937603576,Lancaster Stands Up,2,2,2,0,0
datacenter,842811830745728,The Southern Spill,1,1,1,0,0
datacenter,841749271064215,ACM - Association for Computing Machinery,1,1,1,0,0
datacenter,841343077442113,Maxcom Technologies,2,2,2,0,0
datacenter,840525518727293,Furqan Shayk,1,1,1,0,0
datacenter,840404228843264,Brie Smith,1,1,1,0,0
datacenter,840105761145205,"Larry Klein, Sunnyvale Mayor",1,1,1,0,0
datacenter,839966134516304,OU Nightly,2,2,2,0,0
datacenter,839427157954795,Seniors for a Democratic Society,1,1,1,0,0
datacenter,848031827752833,Adjacentnode,1,1,1,0,0
datacenter,839204878939536,Naples Florida Life,3,3,3,0,0
datacenter,839097118791402,Finance Unboxed,1,1,1,0,0
datacenter,839054471750122,Vi Nguyen,3,3,3,0,0
datacenter,838739301348678,DrydenWire,1,1,1,0,0
datacenter,838480364818030,南洋7号报馆（柔佛）,9,9,9,0,0
datacenter,838261612394923,"Metra Associates, Inc.",2,2,2,0,0
datacenter,838134724638545,Syed Asim Shah,3,3,3,0,0
datacenter,837361865900919,Laramie County Community College,2,2,2,0,0
datacenter,843083191967929,Ankur Periwal,2,2,2,0,0
datacenter,843553073904782,The Economic Times,3,3,3,0,0
datacenter,844589407364950,INDIAai,1,1,1,0,0
datacenter,844786504926343,Pedro Osuna,1,1,1,0,0
datacenter,848008143515035,Islam360,1,1,1,0,0
datacenter,847468953642115,Telugu Varadhi,4,4,4,0,0
datacenter,847103847190392,Somoy English,1,1,1,0,0
datacenter,847048927894555,Borger Cranes,1,1,1,0,0
datacenter,846736350520223,InsideEVs,1,1,1,0,0
datacenter,846571163918783,Firearms trainer-Marine- Tori Branum,1,1,1,0,0
datacenter,846340326888090,SSDN Technologies,3,3,3,0,0
datacenter,846295196989993,Rebel HQ,1,1,1,0,0
datacenter,845845380749264,C506 US - Latam,1,1,1,0,0
datacenter,845624014462581,akubathecrazy,1,1,1,0,0
datacenter,845608248101961,Elijah Stiner,1,1,1,0,0
datacenter,845586634046254,ExpertOption - Online Trading,1,1,1,0,0
datacenter,845573007323660,KTVE 10 KARD 14 myarklamiss,1,1,1,0,0
datacenter,845488021231370,Pakka Vizag,1,1,1,0,0
datacenter,845394224720739,Matt Williams,1,1,1,0,0
datacenter,845061853998382,Bloomberg Asia,3,3,3,0,0
datacenter,844809330791530,Joel Heitkamp,1,1,1,0,0
datacenter,817524850852372,Ed Felix,1,1,1,0,0
datacenter,816554166913256,Dread Orange,1,1,1,0,0
datacenter,860059133122302,Etteka Emmanuel,1,1,1,0,0
datacenter,789557826558370,Adelaide Ma Nepali,2,2,2,0,0
datacenter,790657359874916,Fort Worth Nature Center & Refuge,1,1,1,0,0
datacenter,790507992831642,UNB - United News of Bangladesh,1,1,1,0,0
datacenter,790438236322982,Beyond Insights Investment & Trading Education,3,3,3,0,0
datacenter,789906749185427,Tai Tran,1,1,1,0,0
datacenter,789882870303061,Sidney Mills Mason,1,1,1,0,0
datacenter,789753332961648,The rhk111 Philippine Defense Page,5,5,5,0,0
datacenter,789674179692142,ABBRobotics,1,1,1,0,0
datacenter,789630397114593,M Saifur Rahman,1,1,1,0,0
datacenter,789486396902443,Spencer Lewis,1,1,1,0,0
datacenter,791322142815306,Thats Life But Not As We Know It,1,1,1,0,0
datacenter,789289446951838,The Bonus,1,1,1,0,0
datacenter,789231127529363,Enmaeya,1,1,1,0,0
datacenter,788892356435312,Aitech Cloud Network,7,7,7,0,0
datacenter,788796190564481,Daniel Clay Graves,8,8,8,0,0
datacenter,788746477130756,Abdul Mannan,1,1,1,0,0
datacenter,788734723995547,Mrrat Edit,2,2,2,0,0
datacenter,788732167258824,Marquece Taylor,4,4,4,0,0
datacenter,788492543430815,"Shakopee, MN City Government",1,1,1,0,0
datacenter,790827790664308,Don Turner,3,3,3,0,0
datacenter,791618329773548,Star Tech Ltd.,2,2,2,0,0
datacenter,788162640919667,Inteliqo,1,1,1,0,0
datacenter,795059703145595,Niele Anderson,1,1,1,0,0
datacenter,797117445907367,ABB,2,2,2,0,0
datacenter,796876103080506,Trenton Area Breaking News Official,1,1,1,0,0
datacenter,796823699560507,Atty. Ruphil Fernandez Bañoc,1,1,1,0,0
datacenter,796344526687127,Amanda Marie,1,1,1,0,0
datacenter,795683659742427,Phemakorn Khoonsri,12,12,12,0,0
datacenter,795643299450543,Microsoft,1,1,1,0,0
datacenter,795247246252179,Shaman Hawk,1,1,1,0,0
datacenter,795148142682312,Bilal Bin Saqib,1,1,1,0,0
datacenter,795052258651298,World Economic Magazine Inc.,1,1,1,0,0
datacenter,792428937217186,Cryptothreads.io,2,2,2,0,0
datacenter,794692582626726,Vizag property finder,1,1,1,0,0
datacenter,794101683308768,Azaad Media Academy,1,1,1,0,0
datacenter,793878816721290,Alja Medici,1,1,1,0,0
datacenter,793856256573596,CodeHub,2,2,2,0,0
datacenter,793710392637115,Sister Nivedita University,1,1,1,0,0
datacenter,793608902994264,Kate Devine TV,24,24,24,0,0
datacenter,793410512633384,Tektronix,4,4,4,0,0
datacenter,793362230106216,Claudene Berentz,1,1,1,0,0
datacenter,788188206046417,Data Center Knowledge,244,244,244,0,0
datacenter,788145340712771,The Economic Ninja,1,1,1,0,0
datacenter,816361650786903,Incredibox,1,1,1,0,0
datacenter,781960907366547,Hilti,1,1,1,0,0
datacenter,783361261149023,JJ Carver,1,1,1,0,0
datacenter,783278220650487,Lake TV,5,5,5,0,0
datacenter,783251404580381,Callie Lyons,1,1,1,0,0
datacenter,782987193270907,Marketing Growmatics,2,2,2,0,0
datacenter,782901854768913,NextGen Heavy Haulers LLC,1,1,1,0,0
datacenter,782502670582098,FreeHour Malta,1,1,1,0,0
datacenter,782493307826679,Randy Carpio Bardaje,1,1,1,0,0
datacenter,782411983725155,That's Not Right,1,1,1,0,0
datacenter,781687693535009,Amy Stone,3,3,3,0,0
datacenter,783508207042574,Australian Unions,1,1,1,0,0
datacenter,781229420557357,OpenHouse,1,1,1,0,0
datacenter,781215174719922,SR Academy yemmiganur,1,1,1,0,0
datacenter,780867314808014,Renee Alyse Bell,1,1,1,0,0
datacenter,780849347713895,MBN FACTS KF,4,4,4,0,0
datacenter,780808300767237,Singapore Polytechnic PACE Academy,4,4,4,0,0
datacenter,780697930580579,St. George News | STGnews.com,1,1,1,0,0
datacenter,779797100493034,Larry Neese,1,1,1,0,0
datacenter,779405534028701,Home Run Stocks,2,2,2,0,0
datacenter,783391364742315,Richard Kuefler,1,1,1,0,0
datacenter,783668646563518,Legrand,2,2,2,0,0
datacenter,788088290281857,Nic Zateslo for Congress,15,15,15,0,0
datacenter,785312656857909,APO Group,3,3,3,0,0
datacenter,787870223233883,CanonPriceWatch.com,1,1,1,0,0
datacenter,787429710877814,Connect Augusta,1,1,1,0,0
datacenter,787418126227906,Destination PH,1,1,1,0,0
datacenter,786648196730545,Daily Capital Mail,1,1,1,0,0
datacenter,786638133615599,Big D & Bubba,1,1,1,0,0
datacenter,786383617335082,Soumya Ranjan Kar,1,1,1,0,0
datacenter,785683400290737,TechTimes,1,1,1,0,0
datacenter,785468114127604,Tan Man Dhan,2,2,2,0,0
datacenter,785285436895837,Pragnya IAS Academy,1,1,1,0,0
datacenter,784243801343017,Gulf Development,2,2,2,0,0
datacenter,785152116787121,Nuclear Energy Institute,1,1,1,0,0
datacenter,785133761052347,Pakficial News,1,1,1,0,0
datacenter,784972144165066,Awakened Soul Yoga,2,2,2,0,0
datacenter,784924840157882,Tate Reeves,2,2,2,0,0
datacenter,784750790092925,Pinoy Systems Administrator,1,1,1,0,0
datacenter,784744130921782,Prime News,1,1,1,0,0
datacenter,784728781142931,Oklahoma Memo,5,5,5,0,0
datacenter,784385886931087,Huawei Enterprise,6,6,6,0,0
datacenter,797175095169518,SSD Nodes,1,1,1,0,0
datacenter,797180095541506,Fluke Corporation,4,4,4,0,0
datacenter,797313720013616,Drama fox,1,1,1,0,0
datacenter,810002678166215,Futura Edge General Trading & Solutions,1,1,1,0,0
datacenter,811773637901285,Chris Golding,3,3,3,0,0
datacenter,811612491802091,TECHz Magazine,2,2,2,0,0
datacenter,811527744784508,Samiu Salihu,1,1,1,0,0
datacenter,811351480826263,"IVY Overseas, KPHB",1,1,1,0,0
datacenter,811238404354702,ICT Frame,2,2,2,0,0
datacenter,810886321115993,Teresa Anne Herrell,1,1,1,0,0
datacenter,810809404845773,DAR Engineering,8,8,8,0,0
datacenter,810481774162782,Karo Startup,3,3,3,0,0
datacenter,809056441153561,HAVELSAN Global,1,1,1,0,0
datacenter,812124024594294,BrownReporter,2,2,2,0,0
datacenter,808823821590785,Rauch Family Farm,1,1,1,0,0
datacenter,808612572051152,XBSAsia I.T. Solutions,3,3,3,0,0
datacenter,808407875030088,Civic Digest,1,1,1,0,0
datacenter,808399867925753,BIA Africa,1,1,1,0,0
datacenter,808374315305711,Sonya Mendez,1,1,1,0,0
datacenter,808117238920470,We The People Coalition ,1,1,1,0,0
datacenter,808068508363971,Buckeye Drone,1,1,1,0,0
datacenter,807967492078553,Marqueze Roosevelt,1,1,1,0,0
datacenter,811900984700930,Linda Horne,1,1,1,0,0
datacenter,812553761359283,ज्ञान का तूफान,1,1,1,0,0
datacenter,797840389394286,"Real talk with Jc Frias: News, Culture, and Immigration",2,2,2,0,0
datacenter,814190390715952,TAG24 News,1,1,1,0,0
datacenter,816321536995023,Jaigaon Mirrors - News,1,1,1,0,0
datacenter,815954920296472,Cloudstaff Tagger,5,5,5,0,0
datacenter,815827997768878,Telangana Academy for Skill and Knowledge,2,2,2,0,0
datacenter,815771628147960,Wake up Sheeple ,1,1,1,0,0
datacenter,815640864244859,Medico International,1,1,1,0,0
datacenter,815394611542007,Stephen Miller,1,1,1,0,0
datacenter,815269070397701,FindLight,1,1,1,0,0
datacenter,814553414284400,James Bialota,1,1,1,0,0
datacenter,814008227254788,Mirror Review,2,2,2,0,0
datacenter,812809537752532,Startupbydoc,1,1,1,0,0
datacenter,813794511106607,Tattoo Best shower,1,1,1,0,0
datacenter,813761457441251,Structure Tone,15,15,15,0,0
datacenter,813747688211403,Indians in Canada,1,1,1,0,0
datacenter,813730331132101,Emdottech EmTech,1,1,1,0,0
datacenter,813530447137479,Business Standard,6,6,6,0,0
datacenter,813485044848832,Garden State News Network,1,1,1,0,0
datacenter,813313904680842,Haines and Haven Residential,3,3,3,0,0
datacenter,813277728497019,Kourtney Isaac,2,2,2,0,0
datacenter,807964025093957,Jai Laxmi,1,1,1,0,0
datacenter,807653491903660,RiseX Venturess,3,3,3,0,0
datacenter,807157551417974,Murfreesboro Now,1,1,1,0,0
datacenter,800567145211332,New Atlas,2,2,2,0,0
datacenter,801888268601412,Clare Dunn,2,2,2,0,0
datacenter,801604362226278,Tijarat BD International,1,1,1,0,0
datacenter,801456288790187,CETPA Infotech Pvt. Ltd.,1,1,1,0,0
datacenter,801419252491404,Truestory718,1,1,1,0,0
datacenter,801331609069980,Jiraporn Changsamlee,1,1,1,0,0
datacenter,800976912062944,Indiantelevision.com,1,1,1,0,0
datacenter,800954268560802,Microsoft,1,1,1,0,0
datacenter,800816302105184,City of Meridian-Government,1,1,1,0,0
datacenter,800558182523302,Joshua Rivera Lynch,1,1,1,0,0
datacenter,806729768292960,City of Pittsburg - Local Government,3,3,3,0,0
datacenter,800372798618047,Guy Anderson,1,1,1,0,0
datacenter,800314662577754,Stockstoearn,2,2,2,0,0
